ZIGZAG1
posix_time: time in seconds since the 1970 epoch.
x_mocap: x position in m from the ASTA mocap frame.
y_mocap: y position in m from the ASTA mocap frame.
z_mocap: z position in m from the ASTA mocap frame.
qx_mocap: quaternion i component from the ASTA mocap frame.
qy_mocap: quaternion j component from the ASTA mocap frame.
qz_mocap: quaternion k component from the ASTA mocap frame.
qw_mocap: quaternion scalar component from the ASTA mocap frame.
ax: x dir body-fixed acceleration in m/s/s measured by IMU.
ay: y dir body-fixed acceleration in m/s/s measured by IMU.
az: z dir body-fixed acceleration in m/s/s measured by IMU.
wx: angular velocity in rad/s around body-fixed x axis measured by IMU.
wy: angular velocity in rad/s around body-fixed y axis measured by IMU.
wz: angular velocity in rad/s around body-fixed z axis measured by IMU.
ax_c: x dir gravity compensated acceleration in m/s/s measured by IMU.
ay_c: y dir gravity compensated acceleration in m/s/s measured by IMU.
az_c: z dir gravity compensated acceleration in m/s/s measured by IMU.
qx: quaternion i component from the NED frame to body fixed frame measured by IMU.
qy: quaternion j component from the NED frame to body fixed frame measured by IMU.
qz: quaternion k component from the NED frame to body fixed frame measured by IMU.
qw: quaternion scalar component from the NED frame to body fixed frame measured by IMU.
pwm0: Motor pulse width modulation for motor0 in microseconds.
pwm1: Motor pulse width modulation for motor1 in microseconds.
pwm2: Motor pulse width modulation for motor2 in microseconds.
pwm3: Motor pulse width modulation for motor3 in microseconds.
pwm4: Motor pulse width modulation for motor4 in microseconds.
pwm5: Motor pulse width modulation for motor5 in microseconds.
N0: Motor thrust in N for motor0.
N1: Motor thrust in N for motor1.
N2: Motor thrust in N for motor2.
N3: Motor thrust in N for motor3.
N4: Motor thrust in N for motor4.
N5: Motor thrust in N for motor5.
Fx: Body fixed surge force (N).
Fy: Body fixed sway force (N).
Fz: Body fixed heart force (N).
Mx: Body fixed roll moment (Nm).
My: Body fixed pitch moment (Nm).
Mz: Body fixed yaw moment (Nm).
posix,x_mocap,y_mocap,z_mocap,qx_mocap,qy_mocap,qz_mocap,qw_mocap,ax,ay,az,wx,wy,wz,ax_c,ay_c,az_c,qx,qy,qz,qw,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,N0,N1,N2,N3,N4,N5,Fx,Fy,Fz,Mx,My,Mz
1645467584.7172084,1.7100083363112104,-1.5018056575859464,-0.03828600245231388,-0.019052172066856877,0.010441318549951582,0.12702186108219513,0.9916619587408245,-0.522135879522495,0.44688490477505205,9.823334006657463,-0.007139974826778984,-0.0030892226591348855,0.11775048835866346,-0.5574205830551513,0.45553065574571916,0.01675321357497181,-0.001176131315135675,0.0014326610529566697,-0.8002143431804133,0.5997112381519766,1549.0,1473.0,1522.5518371919088,1475.2759185959544,1441.2759185959544,1499.7240814040456,2.641929685280047,-1.187569460573286,1.2006457796739296,-1.0801759103763329,-2.734568258357307,0.0748536960149967,1.454360224706761,-0.0748536960149967,-2.6140983890597105,-0.2753938911584046,-0.49963167233960815,0.4441350865738832
1645467584.8172083,1.7105626574524448,-1.5015805128975606,-0.03827881909649447,-0.019140536573795452,0.010438948650643138,0.1270037214797609,0.9916626053961236,-0.5397853831768454,0.4707192000000011,9.821674699882633,-0.007605216951184795,-0.005797420209062018,0.10028781457961931,-0.5790623458895171,0.47597822027398373,0.015105281348075813,-0.0014329804035171756,0.0014244462153474814,-0.7966635946086359,0.6044195848459823,1538.7494241422935,1462.7494241422935,1522.6029750504533,1474.3970249495467,1441.0,1500.0,2.070551108689802,-1.6780668390454194,1.2032073426130163,-1.121627118046166,-2.74865612103531,0.08804922545459704,0.3924842696443829,-0.08804922545459704,-2.66707589646846,-0.2827645774303605,-0.495291360480378,0.43549352526228036
1645467584.9172082,1.7111169785936795,-1.501355368209175,-0.03827163574067506,-0.019228900924865636,0.010436578666326515,0.12698558084308897,0.9916632439759512,-0.5488241961836362,0.4300997847345459,9.822530144911514,-0.0007733872232688955,-0.00699902496653559,0.05735890551369918,-0.5911787888418779,0.432206044527054,0.01597280203835262,-0.001649833063968872,0.0013979159645637858,-0.7941118446807623,0.6077678027170688,1527.471841048285,1451.471841048285,1522.4968712275872,1475.0062575448255,1441.0,1500.0,1.4574616085701846,-2.2244679001763363,1.1977738780350224,-1.0929046583874722,-2.74865612103531,0.08804922545459704,-0.7670062916061517,-0.08804922545459704,-2.64378690138776,-0.27883664614314135,-0.4993669346195005,0.4278243547785798
1645467585.017208,1.7293874358155072,-1.4919697198648245,-0.0365638512258046,-0.0192193575390284,0.011265191804530086,0.12110984955587525,0.9923890951083387,-0.5282737441048327,0.359466179475837,9.80584084126617,0.002344870840523894,-0.004573124431221351,-0.008907676552066918,-0.5705675183301796,0.35653095576869726,-0.0007172092589508502,-0.0018019777335581938,0.0011941141707843639,-0.7933411630354557,0.6087734603291649,1522.706362524628,1446.706362524628,1522.0,1476.0,1441.0,1500.0,1.2085017058467085,-2.4598465960656464,1.1723296278469206,-1.046043210903008,-2.74865612103531,0.08804922545459704,-1.2513448902189377,-0.08804922545459704,-2.6223697040913976,-0.2705214909107963,-0.5031149441463639,0.42626251599265064
1645467585.117208,1.749024900393731,-1.4797046135761265,-0.03495019859953108,-0.020031325567542457,0.013228901815408641,0.10951482144465065,0.9936952480699058,-0.5222010358232964,0.3898297208835196,9.848349799236926,-0.003802539437898204,-0.006211405131547593,-0.059356374484811146,-0.5645384647108566,0.3914058490510006,0.04179182325603295,-0.0016667266441844101,0.0013744547155606797,-0.7946379954401875,0.6070797221941522,1522.0,1446.0,1522.0,1475.9880377054756,1441.0119622945244,1500.0,1.1723296278469206,-2.495259656174312,1.1723296278469206,-1.0466073112226912,-2.7480465100792664,0.08804922545459704,-1.3229300283273915,-0.08804922545459704,-2.622324193455037,-0.2705863624475599,-0.5029095446731117,0.4261752289351716
1645467585.217208,1.7562473163737524,-1.4764385470169734,-0.034053953142937875,-0.019789806871415353,0.01372890053014791,0.10423682556167027,0.9942608133840192,-0.51975245,0.4020726500000012,9.825952686683015,-0.004211033437728074,0.0025989056635682918,-0.1013406561778098,-0.5672396097960621,0.41402693166693333,0.01942994650421794,-0.0015627468446247886,0.0019484765843179187,-0.7969185755827667,0.6040815716047246,1522.0,1446.0,1522.0,1474.575496829251,1442.424503170749,1500.0,1.1723296278469206,-2.495259656174312,1.1723296278469206,-1.1132178396812347,-2.6760619596025013,0.08804922545459704,-1.3229300283273915,-0.08804922545459704,-2.6169501714368155,-0.27824657322029234,-0.4786554058594327,0.4261752289351716
1645467585.3172078,1.7678376549908124,-1.471602061079676,-0.03304989460674515,-0.019525657944197444,0.01488113834579826,0.09522957018640964,0.9951525658739424,-0.5399809158039447,0.3818441841960566,9.827493631607888,0.0017253180095851252,0.009788098508742703,-0.1254875536181119,-0.5923235245367098,0.40946928795617255,0.021027345058058824,-0.0012911643075219025,0.0027290236170247183,-0.8000002152766594,0.5999921173499926,1522.607849467099,1446.607849467099,1522.0,1473.392150532901,1443.607849467099,1500.0,1.2034569563353832,-2.464785488923247,1.1723296278469206,-1.1690547843348873,-2.6159314806911063,0.08804922545459704,-1.2613285325878638,-0.08804922545459704,-2.612656637179073,-0.28466782185546236,-0.4583611067355494,0.42625034247747234
1645467585.4172077,1.775790732522091,-1.4673967727879669,-0.03234439583205956,-0.018864858523639463,0.014657682235871772,0.08783417886638965,0.9958485961667177,-0.5837727734559875,0.3484131734559887,9.882267998357387,0.011693452416415099,0.004678670957005802,-0.1328219258483434,-0.633218783029789,0.3909712492569226,0.07583680883147671,-0.0007331419986675915,0.003245290405110181,-0.8033859369979022,0.5954493822542763,1523.513432208764,1447.513432208764,1522.513432208764,1474.540296626292,1445.540296626292,1500.0,1.2499372413891958,-2.4194723046292888,1.1986219483700058,-1.1149053256069856,-2.518564943904596,0.08804922545459704,-1.169535063240093,-0.08804922545459704,-2.4348483211415757,-0.2814642509619085,-0.4553992741668328,0.4263845590648556
1645467585.5172076,1.7833914028030258,-1.4627384251946802,-0.0318223407977336,-0.01887739505119177,0.01456551283521973,0.08019588364621924,0.9964939086808964,-0.6082423066167392,0.37288270661674033,9.778092574812772,0.023480386771227383,-0.00022505172897505923,-0.141756909901114,-0.6458272431641128,0.42063186163004895,-0.028369111707506972,-0.00010961631859275828,0.0030963458680651826,-0.8071638544329333,0.5903193311450158,1524.4155521411553,1448.4155521411553,1523.4155521411553,1475.168895717689,1447.0,1500.0,1.2964088385462587,-2.374468085691597,1.244904632118592,-1.0852352062503228,-2.4451252579383436,0.08804922545459704,-1.0780592471453385,-0.08804922545459704,-2.2854558320700744,-0.2833746958669797,-0.45583906966615717,0.4265533075600833
1645467585.6172075,1.7847922336126696,-1.4619475674113183,-0.03171633255974907,-0.01942311023619924,0.014552750135175282,0.07890244158681335,0.9965868577118079,-0.647054157981968,0.411694557981969,9.923544646423364,0.017552788298403607,-0.007983794067566424,-0.1450020293839468,-0.6747271424486803,0.46555760122119,0.1170816240848434,0.00046128049210746014,0.0030528428467009694,-0.8112150018530218,0.5847398465467041,1525.416600150109,1449.416600150109,1522.750199549673,1474.833200300218,1447.416600150109,1500.0,1.3481815006521567,-2.3246854765837353,1.2109516291069715,-1.1010654378105071,-2.4243103888731206,0.08804922545459704,-0.9765039759315786,-0.08804922545459704,-2.314424197576656,-0.28129057715006456,-0.44348440152967733,0.42678216365485744
1645467585.7172074,1.7857389810250957,-1.46143853108906,-0.031649106968087586,-0.019660146022649164,0.014613340126332893,0.07797799905854648,0.9966540827245658,-0.6140531594201242,0.3786935594201253,9.783290402535528,0.008212222084794121,-0.010934707683085082,-0.14964286197708462,-0.6458627111817614,0.42909876259959384,-0.023178194249138445,0.00016551545125386162,0.003034058953774362,-0.8153594108324024,0.5789471463423396,1526.2958150757584,1450.2958150757584,1521.2958150757584,1476.0,1447.7041849242416,1500.0,1.3938301813872274,-2.281090815911829,1.1364114415359172,-1.046043210903008,-2.409941600438559,0.08804922545459704,-0.8872606345246017,-0.08804922545459704,-2.31957336980565,-0.2663908994850309,-0.43755422043750697,0.4270183759621214
1645467585.8172073,1.808566327231701,-1.4530127439221,-0.030544840882820296,-0.017904884436799513,0.01597798390594888,0.057464183685821076,0.9980591098411599,-0.6080123,0.3669771682290271,9.803021004167793,0.008739171603327633,-0.011604686200492268,-0.15427057233520972,-0.6418095495928865,0.4149482259121088,-0.0034532492264194234,-1.037818659261724e-05,0.002991453630046656,-0.8195082847194346,0.5730595277749798,1527.0151655028208,1451.0151655028208,1522.0075827514104,1475.9924172485896,1447.0,1500.0,1.4312898507502223,-2.245500977480242,1.172717932528876,-1.0464006565902289,-2.4451252579383436,0.08804922545459704,-0.8142111267300197,-0.08804922545459704,-2.3188079819996963,-0.27060725220325155,-0.45000244342847334,0.4272334065192333
1645467585.9172072,1.8169751669981942,-1.4495191859718146,-0.030266733682075362,-0.018330000812239945,0.01581398367392861,0.05021699397586215,0.9984448820573985,-0.5946254119495618,0.3762329380504394,9.815989617924343,0.015490786435408311,-0.011162605571176225,-0.15275380765426316,-0.6259422455026663,0.423657595433183,0.009505474705651731,5.6485125708414e-05,0.002898016589484058,-0.8236446724565172,0.5670988025408573,1528.6699175444826,1452.6699175444826,1522.8349587722412,1475.1650412277588,1447.0,1500.0,1.5180150202600597,-2.163997269264172,1.2150869837131928,-1.0854025932684375,-2.4451252579383436,0.08804922545459704,-0.6459822490041123,-0.08804922545459704,-2.3154408674935882,-0.279964915807442,-0.4505916884670423,0.4278338745680165
1645467586.0172071,1.8198201031627388,-1.4481980129256817,-0.030431502281181005,-0.01857132018613249,0.015886572712145622,0.04807921273145886,0.9985444968438457,-0.572308916683891,0.409119083367783,9.784276483367782,0.023033762697079328,-0.01038811386224338,-0.14438943880262395,-0.5948725937632392,0.45746377964165097,-0.0222271564128387,0.00043162082770533707,0.0026863091804786706,-0.8276927162419184,0.5611749860128508,1529.0,1453.0,1523.5687849599708,1476.1375699199414,1447.5687849599708,1499.4312150400292,1.5353145649569342,-2.1477392780579976,1.2527832628078794,-1.039575001582968,-2.4167066784804128,0.06084765660732591,-0.6124247131010634,-0.06084765660732591,-2.203498417255501,-0.2742695403112295,-0.4602351144484317,0.4265935747770835
1645467586.117207,1.8213920109504411,-1.4475312541371972,-0.030432050249884456,-0.018227720990614215,0.01610886220334532,0.04691529647124229,0.9986026285279934,-0.5880865697272725,0.44111179183636473,9.816206705781818,0.01225472230588297,-0.01154647199384611,-0.14378265643113403,-0.6004582333381672,0.48692862608566007,0.009671543599381086,0.0007734670937660148,0.002292721051426863,-0.8314358529217127,0.5556154854350078,1529.3963765572485,1453.3963765572485,1523.2072468855029,1476.6036234427515,1448.0,1499.3963765572485,1.5562282826586578,-2.128301573906195,1.234276496604244,-1.0176065844645434,-2.395161595995887,0.059181541195373805,-0.5720732912475373,-0.059181541195373805,-2.1784916838561865,-0.269323324032101,-0.45707051392372783,0.4266800105647268
1645467586.217207,1.8361157071761047,-1.4429119937963524,-0.03084946002591815,-0.01814643910232012,0.0162498172152379,0.0358566236132493,0.9990600345982392,-0.539542434355281,0.4118439631289449,9.777442071226337,0.002512974132196161,-0.00615632356527194,-0.1405731323295617,-0.5553744453088342,0.45939253888956844,-0.029079861104937575,0.000659067395328268,0.002468705493206736,-0.8351931388085838,0.5499508087187636,1530.0,1454.0,1522.401711380009,1475.598288619991,1448.401711380009,1500.0,1.5880768116621766,-2.0987007973599248,1.1929008428596892,-1.0649796091204595,-2.375157322745239,0.08804922545459704,-0.5106239856977481,-0.08804922545459704,-2.2472360890060097,-0.2750648664322716,-0.438038747384782,0.4283818863102715
1645467586.3172069,1.8397764104342682,-1.4419437651588227,-0.03110092612387736,-0.01822055837126476,0.0165432888736555,0.0331656242361516,0.9991468221512334,-0.5885057437531436,0.4019659062468577,9.836123321876572,0.0033476942357464124,-0.004902778164621344,-0.13546334908845148,-0.6061606282302863,0.4582954455698986,0.029651016083822226,0.0008095752303621449,0.0028988627193913996,-0.8386148946804038,0.5447164396298829,1530.0,1454.0,1523.0,1475.6722186470834,1449.0,1499.6638906764583,1.5880768116621766,-2.0987007973599248,1.2235385704771033,-1.061504491812433,-2.3453639695253514,0.07197513498462631,-0.5106239856977481,-0.07197513498462631,-2.183329890860681,-0.2753756007856063,-0.4387946584332538,0.427578181786773
1645467586.4172068,1.8639011126127758,-1.4370586215969157,-0.03336785004979585,-0.0170289336711608,0.01721075073167279,0.016178908890897317,0.9995759342763187,-0.6049901076636682,0.3854815423363329,9.844365503831835,0.015272577423969905,-0.016070308985674873,-0.13462220243440104,-0.6176380556976118,0.436283037709507,0.03785576820788718,0.0008561317949875414,0.002528408828131485,-0.8417021978748283,0.5399354445485411,1529.8296190303022,1453.8296190303022,1523.0,1477.0,1449.0,1499.0,1.579087128905096,-2.1070560212537757,1.2235385704771033,-0.998933333412424,-2.3453639695253514,0.0402252308667812,-0.5279688923486794,-0.0402252308667812,-2.120758732460672,-0.26262368434898237,-0.44974461115325537,0.4259177238116093
1645467586.5172067,1.8644937610353727,-1.4369012179917189,-0.033373949898132416,-0.01682331339843865,0.01724080588761673,0.015676204795284008,0.9995869083485737,-0.5851150872923959,0.3767350468231001,9.817255084115494,0.016267691572002623,-0.012002443877823236,-0.13343195538009847,-0.5923437352249561,0.4229513230534503,0.01071785242217424,0.0009500714899777434,0.002188387192020566,-0.8448935920097448,0.534929085493145,1529.0006601155794,1453.0006601155794,1523.0,1477.0,1449.0,1499.0,1.5353493941379948,-2.1477069069928927,1.2235385704771033,-0.998933333412424,-2.3453639695253514,0.0402252308667812,-0.6123575128548981,-0.0402252308667812,-2.120758732460672,-0.26262368434898237,-0.44974461115325537,0.4255627361733912
1645467586.6172066,1.88188161423228,-1.4295556573771655,-0.035535021467036215,-0.01875238220460793,0.016584723881868973,0.0026605135416578897,0.9996830581554882,-0.5728808994660535,0.36446230106789423,9.79684335,0.012570068088904322,-0.008651216300339874,-0.1326051897963632,-0.5737876680635388,0.40855110378861414,-0.009706799155464059,0.001151849075332867,0.0019316070001073585,-0.8481545916152328,0.5297440239022077,1529.0019932316163,1453.0019932316163,1523.9980067683837,1476.0,1448.0,1499.0,1.5354197323352183,-2.147641533007851,1.2748521651384552,-1.046043210903008,-2.395161595995887,0.0402252308667812,-0.6122218006726324,-0.0402252308667812,-2.16635264176044,-0.273942383646455,-0.45919484629048346,0.4255633070577921
1645467586.7172065,1.8905867006761283,-1.4277788197136512,-0.03633631379073063,-0.01924524867873989,0.016010026156016086,-0.003530312612692153,0.9996803670967205,-0.5949724592915586,0.389894645906008,9.845983677874676,0.000495643765090311,-0.015204172493167993,-0.13240961226707718,-0.5979266722534965,0.43302756755712674,0.03943204997354424,0.0010243624247059098,0.0019504295735329217,-0.8515335111883874,0.524295551983114,1530.0,1454.0,1522.9911896163335,1475.9955948081667,1447.9911896163335,1499.0044051918333,1.5880768116621766,-2.0987007973599248,1.2230882907306495,-1.0462508686168037,-2.3956025471531075,0.040435904737171985,-0.5106239856977481,-0.040435904737171985,-2.218765125039262,-0.26805028665396224,-0.4501769946217168,0.4260012202744003
1645467586.8172064,1.9001176681349032,-1.4269026896041237,-0.037323607047317776,-0.018143587578218934,0.015865255798165587,-0.009815495341666147,0.9996613226185397,-0.6018219231220179,0.41330445296353246,9.854534299207568,-0.008081935722181164,-0.019845733923506036,-0.12968966403571064,-0.6212373882648075,0.45489593712308196,0.04799596791535308,0.00025325335804678135,0.002325267948955013,-0.8548476654535027,0.51887377835115,1530.0,1454.0,1521.0,1475.0,1445.9964489432953,1500.0,1.5880768116621766,-2.0987007973599248,1.1213228751112183,-1.0931825232546544,-2.49543830919774,0.08804922545459704,-0.5106239856977481,-0.08804922545459704,-2.467297957341176,-0.2700767352666299,-0.44162626568450314,0.4283818863102715
1645467586.9172063,1.9098498870516858,-1.4265966496817077,-0.03786982442528444,-0.01724863955605421,0.016125107070481575,-0.016266299915151678,0.9995888518998706,-0.581874790730763,0.36937025926923817,9.816660010961446,0.002306405350896025,-0.01674742032142109,-0.12542034342358221,-0.6144756557790351,0.4075569731105769,0.010140911242440057,-0.000425380806737084,0.0025233238042889376,-0.8579781483494912,0.5136798115975812,1530.0,1454.0,1521.0,1475.0,1445.1563927032093,1500.0,1.5880768116621766,-2.0987007973599248,1.1213228751112183,-1.0931825232546544,-2.537701387379489,0.08804922545459704,-0.5106239856977481,-0.08804922545459704,-2.509561035522925,-0.2700767352666299,-0.44902230436630924,0.4283818863102715
1645467587.0172062,1.9197869888265815,-1.4248548482629235,-0.03815903925340152,-0.01726940798452183,0.016520459291251396,-0.02333021796107565,0.9994421158339082,-0.5795614119846931,0.3610785323969398,9.895080456366326,0.016490295377567576,-0.016714503513261373,-0.12492833331003948,-0.6150740177690953,0.3889709132140723,0.08853567109051035,-0.0008352499071187946,0.002145358824888359,-0.8610632273693783,0.5084926924404475,1529.4259076124067,1453.4259076124067,1522.1481847751866,1475.0,1444.4259076124067,1500.0,1.5577864074763772,-2.1268534158278296,1.1800041277133289,-1.0931825232546544,-2.5745553498024174,0.08804922545459704,-0.5690670083514522,-0.08804922545459704,-2.487733745343743,-0.2768250793158726,-0.46574096699569106,0.4281360409527136
1645467587.117206,1.92999867291549,-1.4227354982849336,-0.038291222841749364,-0.018634621940153993,0.016491580040006237,-0.029839079786614136,0.9992449189114847,-0.5395157019477662,0.35318935194776735,9.806949903895532,0.022727415793577534,-0.011314060902972718,-0.1269684684672126,-0.5682000388748321,0.37297250108937896,0.00036182998038572647,-0.0007560780205040139,0.0016076646898128787,-0.8641111322069044,0.5032979186886968,1529.322202468772,1453.322202468772,1523.0,1475.322202468772,1443.677797531228,1500.0,1.5523146911033203,-2.131938958512251,1.2235385704771033,-1.0779941204387398,-2.612386886604622,0.08804922545459704,-0.5796242674089306,-0.08804922545459704,-2.4668424365662585,-0.28008487390987646,-0.48263798391252244,0.42809163097852054
